Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Grimm,Copilot,2014,Grimm,Die drei Federn,10,Dort begegnete er einer sprechenden Kröte — Itsche — die er vor zehn Jahren vor dem Kochtopf des Fürstenkochs gerettet hatte.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,11,"Sie erinnerte sich an seine Güte, sprach einen Zauberspruch, und eine Kiste öffnete sich mit dem feinsten Teppich, den man je gesehen hatte.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,12,Gustav brachte ihn seinem Vater.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,13,Gerhard hingegen hatte einer armen Frau einen alten roten Vorhang geraubt und gab ihn als Teppich aus.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,14,Gebhard brachte gar nichts.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,15,"Fürst Gundolf erkannte sofort, welcher Teppich der schönste war, doch Hofmeister Julius flüsterte ihm zu, er solle noch nicht entscheiden.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,16,Am nächsten Tag stellte der Fürst eine neue Aufgabe: „Bringt mir den schönsten Ring.“ Wieder warf er drei Federn in die Luft.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,17,"Wieder gingen Gerhard und Gebhard ins Wirtshaus, und Gerhard stahl einem alten Mann den Ring von der Pfeife.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,18,"Gustav folgte seiner Feder in den Wald und traf am Fluss ein blondes Mädchen im grünen Kleid, barfuß, mit einem schwarz‑weißen Kaninchen auf dem Schoß.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,19,"Sie sprach mit ihm über das Tier — und Gustav erkannte, dass es jenes Kaninchen war, das er einst aufgezogen hatte und das sein Vater nun zum Festmahl hatte schlachten lassen wollen.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,20,Das Mädchen hatte es gerettet.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,21,"Ein Wächter kam vorbei, doch Gustav verriet sie nicht.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,22,"Sie nannte ihm nicht ihren Namen, zeigte ihm nicht ihr Gesicht, doch er spürte, dass sie etwas Besonderes war.",realization
Grimm,Copilot,2014,Grimm,Die drei Federn,23,Gemeinsam ließen sie das Kaninchen frei.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,24,Dann ging Gustav weiter zur Kröte Itsche.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,25,"Diese öffnete ihr Maul, und auf ihrer Zunge lag ein goldener Ring, besetzt mit Diamanten und Brillanten, strahlend wie die Sonne.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,26,Gustav brachte den Ring seinem Vater.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,27,"Gerhards Ring verbog sich zwischen den Fingern des Fürsten, doch Gustavs Ring ließ sein Herz vor Freude fast stillstehen.",joy
Grimm,Copilot,2014,Grimm,Die drei Federn,28,"Wieder jedoch überredeten die Brüder und Julius den Fürsten, noch nicht zu entscheiden.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,29,Schließlich stellte Julius im Namen des Fürsten die letzte Aufgabe: „Bringt mir die schönste Braut.“ Wieder flogen drei Federn.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,30,Gerhard und Gebhard suchten zwei gewöhnliche Bauerntöchter aus.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,31,"Gustav aber wusste, wen er wollte: das Mädchen aus dem Wald.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,32,"Itsche sprach einen Zauber, und Gustav fand sie wieder.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,33,Gemeinsam ritten sie auf einem braunen Ross zum Schloss.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,34,"Als Fürst Gundolf die Bräute sah, war er von den Bauerntöchtern wenig angetan.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,35,"Doch als er das blonde Mädchen im grünen Kleid erblickte, barfuß und strahlend, war er entzückt.",love
Grimm,Copilot,2014,Grimm,Die drei Federn,36,"Ein letztes Mal versuchten Gerhard, Gebhard und Julius, Gustav schlechtzumachen.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,37,"Julius behauptete sogar, die junge Frau stamme nicht aus dem Reich des Fürsten.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,38,Da hob sie den Kopf und sagte ruhig: „Ich komme aus dem Wald zwischen Schloss und Dorf.“ Der Fürst lächelte.,joy
Grimm,Copilot,2014,Grimm,Die drei Federn,39,"„Dann hast du, Gustav, alle drei Aufgaben erfüllt.“
Er schickte Julius und die beiden älteren Brüder in den Pferdestall, damit sie endlich lernten, was Arbeit war.",neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,40,Gustav aber setzte er als seinen Nachfolger auf den Thron.,neutral
Grimm,Copilot,2014,Grimm,Die drei Federn,41,"Und so sah man Gustav und das Mädchen — Barbara — Hand in Hand vor dem Fürstenschloss tanzen, während Itsche, die Kröte, zufrieden aus dem Wald zusah.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,1,"Die drei goldenen Haare des Sonnenkönigs

Es war einmal ein König namens Svetoslav, dessen Herz so düster war wie ein Gewitterhimmel.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,2,"Eines Tages, als er auf der Jagd war, stürzte er vom Pferd und verirrte sich im tiefen Wald.",anger
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,3,Müde und verwirrt fand er eine kleine Köhlerhütte.,confusion
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,4,"Der Köhler gewährte ihm Obdach und erzählte, dass in derselben Nacht ein Sohn geboren worden sei.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,5,"Als der König schlief, erschien die Schicksalsgöttin und sprach über das Kind:
„Dieses Knäblein wird einst die Prinzessin heiraten, die heute im Schloss geboren wurde.“
Der König erschrak, denn er wollte keinen Köhlersohn auf seinem Thron sehen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,6,"Zurück im Schloss ließ er seinen Astrologen, den finsteren „Schwarze Seele“, befragen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,7,Dieser bestätigte die Weissagung.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,8,"Da befahl der König, das Kind zu ertränken.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,9,Doch der Astrologe brachte es nicht übers Herz und setzte das Kind in einer kleinen Truhe auf den Fluss.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,10,"Als die Sonne sich verdunkelte, fand ein Müller das schreiende Kind.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,11,Er und seine Frau nahmen es an und nannten es Schwemmling.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,12,Die Jahre vergingen.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,13,"Die Prinzessin wuchs heran, und der König dachte an ihre Vermählung.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,14,Wieder auf der Jagd kam er zum Haus des Müllers.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,15,"Als dieser erzählte, dass Schwemmling in derselben Nacht vom Fluss gekommen sei, in der die Prinzessin geboren wurde, ahnte der König den Betrug.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,16,"Er gab dem Jungen einen Brief für die Königin mit – darin stand, der Bote solle getötet werden.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,17,Doch die Schicksalsgöttin erschien Schwemmling und verwandelte die Worte des Briefes.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,18,"So geschah es, dass die Königin ihn freundlich empfing und ihn sogleich mit der Prinzessin Julienka vermählte.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,19,"Als der König heimkehrte und die Hochzeit sah, geriet er in Zorn und verbot das Lachen im ganzen Reich.",amusement
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,20,"„Schwarze Seele“ riet ihm, Schwemmling zu König Wendling zu schicken, dem Sonnenkönig, von dem noch nie ein Sterblicher zurückgekehrt war.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,21,"Schwemmling solle drei goldene Haare des Wendlings bringen, um den Segen des Königs zu erhalten.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,22,So machte sich Schwemmling mit einem Gefährten auf den Weg.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,23,"Der dunkle Zauberer „Schwarze Seele“ folgte ihnen heimlich, um ihr Scheitern zu erzwingen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,24,"An der Grenze des Reiches trafen sie den Köhler, der Schwemmling bat, Wendling nach seinem verlorenen Sohn zu fragen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,25,"Weiter ritten sie der Sonne entgegen, bis sie in ein Land kamen, das von einer Seuche heimgesucht wurde.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,26,"Ein Baum, dessen Früchte Heilkräfte besaßen, war verdorrt.",disappointment
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,27,"Der König dieses Landes bat Schwemmling, Wendling nach dem Grund zu fragen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,28,Weiter ging es durch eine trockene Ebene.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,29,Ein Brunnen war vergiftet worden – ein Werk des Zauberers.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,30,"Die Pferde starben, doch die Männer entkamen zu Fuß.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,31,"„Schwarze Seele“ entfachte einen Steppenbrand und hetzte wilde Pferde auf sie, doch die Helden sprangen auf deren Rücken und entkamen dem Feuer.",disgust
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,32,"Sie gelangten in das Reich des Pferdekönigs, wo Wasser so kostbar war, dass ein Krug ein Pferd kostete.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,33,"Der Wirt beschuldigte sie des Betrugs, und der König ließ sie verfolgen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,34,"Erst als sie sagten, sie seien auf dem Weg zu Wendling, wurden sie verschont.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,35,"Auch der Pferdekönig bat sie, Wendling zu fragen, warum seine Brunnen versiegt seien.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,36,"In einer Schlucht griff der Zauberer sie erneut an, doch sie entkamen seinen Feuerbällen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,37,Schließlich erreichten sie ein grünes Bergland und eine Taverne.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,38,"Der Gefährte trat ein – und fiel dem Zauberer in die Hände, der dort Seelen eintauschte.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,39,"Schwemmling aber kletterte die Felsen hinauf, bis er in eisige Höhen gelangte.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,40,"Dort fand er die Schicksalsgöttin, die ihn in ihr Himmelsreich holte.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,41,"Sie offenbarte ihm, dass der Köhler sein wahrer Vater sei.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,42,"Dann versteckte sie ihn, denn ihr Sohn Wendling – die Sonne selbst – kehrte heim.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,43,"Wendling kam als alter Greis zurück, legte sich in den Schoß seiner Mutter, und sie kraulte ihm das goldene Haar.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,44,"Dreimal riss sie ihm ein Haar aus, und jedes Mal erzählte sie ihm von einem Traum: vom verdorrten Baum, von den trockenen Brunnen, vom Reich des Königs Svetoslav.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,45,"Wendling gab jedes Mal die Antwort:
– Der Baum trage erst wieder Früchte, wenn man dem König ins Herz und dem Baum unter die Wurzel sehe.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,46,"– Die Brunnen seien nicht versiegt, sondern der Geiz des Königs liege wie ein Drache auf den Quellen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,47,"– Und das Reich Svetoslavs werde erst wieder Sonne sehen, wenn Schwemmling die drei goldenen Haare heimbringe.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,48,Mit den Haaren stieg Schwemmling hinab.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,49,"In der Taverne bezahlte er die Zeche seines Gefährten, indem er mit einem goldenen Haar den Zauberer vernichtete.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,50,Im Reich des Pferdekönigs ließ er mit dem zweiten Haar die Brunnen wieder sprudeln.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,51,"Beim verdorrten Baum lockte er mit dem dritten Haar ein Schlangenungeheuer hervor, besiegte es, und der Baum erblühte erneut.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,52,Schließlich kehrte er heim.,neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,53,"Er fand den Köhler und offenbarte ihm, dass er sein Sohn sei.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,54,"Dann ging er zum Schloss, begrüßte seine Frau und trat vor den König – ohne die goldenen Haare, denn er hatte sie verbraucht.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,55,"Doch da erschien Wendling selbst, übergab drei neue Haare und ließ die Sonne wieder scheinen.",neutral
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,56,"Der düstere König erhellte, erkannte sein Unrecht und krönte Schwemmling zum neuen König.",realization
Grimm,Copilot,1981,Grimm,Die drei goldenen Haare des Sonnenkönigs,57,"Und so begann eine neue Ära, in der Licht und Gerechtigkeit über dem Reich standen.",realization
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,1,"Der Prinz hinter den sieben Meeren 

Ein Kaufmann versprach unwissend seine Tochter einem Löwen, als Preis für ein singendes Löweneckerchen.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,2,"Doch der Löwe war ein verzauberter Prinz, der nur aus Liebe erlöst werden konnte.",love
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,3,"Das Mädchen blieb bei ihm, obgleich er sich täglich in ein Tier verwandelte.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,4,"Sie fürchtete sich, doch ihr Herz war stärker als die Angst.",fear
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,5,Bald heirateten sie.,neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,6,"Doch ein Fluch lag noch auf ihm: Sah er in einen Spiegel, müsse er sieben Jahre von ihr getrennt sein.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,7,"Durch Unglück geschah es dennoch, und er ward zur Taube und flog davon.",sadness
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,8,"Da nahm sie ihr Kind und wanderte sieben Jahre durch Wälder, über Berge und Meere.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,9,"Sonne und Mond schenkten ihr kostbare Gaben, der Nordwind trug sie übers Wasser.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,10,"Endlich fand sie ihn in einem fernen Schloss, doch er erkannte sie nicht mehr.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,11,Mit Geduld und Treue näherte sie sich ihm Nacht für Nacht.,neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,12,"Als sie ihm das alte Zeichen ihrer Liebe zeigte, brach der Bann.",neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,13,Um Mitternacht blieb er Mensch.,neutral
Grimm,Copilot,1982,Grimm,Der Prinz hinter den sieben Meeren,14,"Da zerfiel das Medaillon, und eine Fee sprach: „Wahre Liebe ist stärker als jeder Zauber.“
Und sie lebten beisammen hinter den sieben Meeren in Frieden bis an ihr Ende.",love
Grimm,Copilot,2010,Grimm,Aschenputtel,1,"Aschenputtel 

Es war einmal ein Mädchen namens Marie, das mit seiner Mutter Sophie in einem fröhlichen Dorf lebte.",joy
Grimm,Copilot,2010,Grimm,Aschenputtel,2,"Während eines Festes tanzten die beiden ausgelassen miteinander, doch mitten im Lachen brach Sophie zusammen und starb.",joy
Grimm,Copilot,2010,Grimm,Aschenputtel,3,"Maries Vater war untröstlich, und als die Zeit verging, brachte er eine neue Frau mit nach Hause: Therese, schön, stolz und kalt wie ein Wintermorgen.",admiration
Grimm,Copilot,2010,Grimm,Aschenputtel,4,Mit ihr kam ihre verwöhnte Tochter Clothilde.,neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,5,"Der Vater, geblendet von Thereses Schönheit, sah nicht, wie grausam sie zu Marie waren.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,6,"Bald wurde das Mädchen zum Aschenputtel des Hauses, musste alle Arbeiten verrichten und verlor mit der Magd Liese ihre letzte Verbündete.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,7,"Als der Vater wieder verreiste, brachte er Clothilde ein kostbares Kleid mit.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,8,"Marie aber wünschte sich nur einen Haselnusszweig, den sie auf das Grab ihrer Mutter pflanzte.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,9,"Der Zweig wuchs zu einem starken Baum heran, unter dem Marie Trost fand.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,10,"Im Königreich war der alte König gestorben, und Fürst Alfons führte die Regierung, doch er kümmerte sich mehr um seine Karpfen als um das Reich.",grief
Grimm,Copilot,2010,Grimm,Aschenputtel,11,"Damit nicht einer seiner Fische zum König gekrönt würde, musste der junge Prinz Leonhard vor seinem 21. Geburtstag heiraten.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,12,Drei Hofbälle wurden ausgerufen.,neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,13,"Der Prinz und sein Freund Graf Peter überbrachten die Einladungen selbst, als Diener verkleidet, denn Leonhard wollte um seiner selbst willen geliebt werden.",neutral
Grimm,Copilot,2010,Grimm,Aschenputtel,14,"Marie verliebte sich sofort in den vermeintlichen Diener, und auch Leonhard fühlte sich zu ihr hingezogen.",love
Grimm,Copilot,2010,Grimm,Aschenputtel,15,"Aschenputtel bat ihre Stiefmutter, zum Ball gehen zu dürfen.",neutral
