Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Copilot,1961,Andersen,Das Kleid,14,"Da trat ein Fremder aus dem Schatten, still wie ein Gedanke, und vertrieb die Räuber.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,15,"„Ich gehe mit dir,“ sagte der Mann.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,16,"Jan wusste nicht warum, aber er vertraute ihm.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,17,"Auf ihrer Reise begegneten sie einem Dämon, der in vielen Gestalten erschien – mal als Bettler, mal als Krämer, mal als Schatten ohne Gesicht.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,18,Immer wollte er den Rubin.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,19,"Doch der Fremde schützte Jan, und der Rubin glühte jedes Mal auf, als wolle er warnen.",fear
Andersen,Copilot,1961,Andersen,Das Kleid,20,"Als sie das Schloss erreichten, führte der König Jan durch einen Garten voller steinerner Männer.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,21,"„Sie alle haben falsch geraten,“ sagte er.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,22,"„Seit Agnes sechzehn wurde, wohnt eine fremde Macht in ihr.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,23,"Ich fürchte, sie ist nicht mehr Herrin ihres eigenen Herzens.“

Jan erschrak, doch der Fremde legte ihm die Hand auf die Schulter.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,24,"„Mut,“ sagte er.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,25,"„Manchmal ist das Herz klüger als der Verstand.“

In der ersten Nacht erriet Jan, woran die Prinzessin dachte.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,26,In der zweiten Nacht ebenso.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,27,"Doch in der dritten Nacht folgte der Fremde der Prinzessin heimlich und sah, wie sie zu einer Höhle ging, in der der Dämon hauste.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,28,"Er nährte sich von der Lebenskraft der versteinerten Männer und begehrte den Rubin, um ewig zu leben.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,29,"Als Jan in der dritten Nacht selbst der Prinzessin folgte, kam es zum Kampf.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,30,"Der Dämon war stark wie ein Sturm, doch Jan hielt den Rubin fest an sein Herz, und da wich die Dunkelheit zurück.",admiration
Andersen,Copilot,1961,Andersen,Das Kleid,31,Mit letzter Kraft besiegte er den Dämon.,admiration
Andersen,Copilot,1961,Andersen,Das Kleid,32,"Am Morgen stand er vor der Prinzessin, und plötzlich wusste er die dritte Antwort: „Du denkst an die Liebe.“

Damit war der Bann gebrochen.",love
Andersen,Copilot,1961,Andersen,Das Kleid,33,"Jan wünschte sich, dass alle versteinerten Männer wieder lebendig würden.",desire
Andersen,Copilot,1961,Andersen,Das Kleid,34,"Und so geschah es: Einer nach dem anderen erwachte, während der Dämon selbst zu Stein wurde, grau und kalt wie die Bosheit, aus der er geboren war.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,35,Jan heiratete Agnes und wurde König.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,36,"Das Volk liebte ihn, denn er war ein Herrscher, der einst nichts besessen hatte und darum wusste, wie viel ein Herz wert ist.",admiration
Andersen,Copilot,1961,Andersen,Das Kleid,37,Der Fremde aber – der geheimnisvolle Begleiter – stand eines Morgens am Tor des Schlosses.,neutral
Andersen,Copilot,1961,Andersen,Das Kleid,38,"Jan wollte ihn halten, doch der Mann lächelte nur.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,39,"„Du brauchst mich nicht mehr,“ sagte er.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,40,"„Der Rubin hat dich geführt, aber dein Herz hat dich gerettet.“

Dann ging er davon, und niemand sah ihn je wieder.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,41,"Manche sagten, er sei ein Engel gewesen, andere, ein Geist aus alter Zeit.",neutral
Andersen,Copilot,1961,Andersen,Das Kleid,42,"Doch Jan bewahrte den Rubin sein Leben lang – nicht als Glücksbringer, sondern als Erinnerung daran, dass selbst der Ärmste reich sein kann, wenn er ein gutes Herz besitzt.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,1,"Das hässliche Entlein

In einem Winkel des Schilfgürtels, dort wo das Wasser leise an die Wurzeln der Weiden schlägt, saßen Ente und Enterich auf ihrem Nest und warteten.",disgust
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,2,"Die Tage waren ihnen lang geworden, denn nichts dehnt die Zeit so sehr wie die Erwartung.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,3,"Endlich, eines Morgens, bebte das Nest, und vier kleine gelbe Küken schlüpften heraus, piepsend wie Sonnenstrahlen, die sich in Töne verwandelt hatten.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,4,Doch ein Ei blieb still.,neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,5,"Erst als die Sonne schon hoch stand, sprang es mit einem Ruck auf.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,6,"Heraus kroch ein Küken, weiß wie ein Schneefleck im Frühling, und es gab Laute von sich, die weder Ente noch Enterich je gehört hatten.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,7,"Der Enterich schnaubte, die Ente verteidigte ihr Nest, und ehe der Tag verging, stritten sie sich so heftig über den Fremdling, dass der Enterich davonflog und nicht wiederkehrte.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,8,"Die Ente führte ihre vier gelben Kinder zum Wasser, und sie glitten fröhlich davon.",joy
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,9,Das weiße Küken aber blieb am Rand zurück.,neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,10,"Als es sein Spiegelbild sah, erschrak es vor sich selbst.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,11,"„Ich bin anders“, dachte es, und das Wort tat ihm weh wie ein kalter Windstoß.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,12,"So watschelte es davon, suchte Gesellschaft bei einer Vogelfamilie, die am Ufer pickte.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,13,"Doch kaum kam es näher, flatterten sie davon, als wäre es ein Schatten, der Unglück bringt.",disappointment
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,14,Das Küken senkte den Kopf und wanderte weiter.,neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,15,"Auf einem stillen See sah es einen Vogel treiben, der so geduldig wartete, dass das Küken Mut fasste.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,16,"Es schmiegte sich an ihn, und der Vogel wankte nicht.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,17,"Doch als das Küken ihn berührte, klang es hohl – es war nur eine Spielzeugente, die der Wind hergetragen hatte.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,18,"Da brach etwas in dem kleinen Herzen, und es setzte sich ans Ufer, weinte und trompetete leise, wie nur ein Schwanenkind es kann.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,19,"Sein Kummer flog über das Wasser wie ein dünner Faden, und eine Schwanenfamilie, die in der Ferne schwamm, hörte ihn.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,20,"Die Mutter hob den Kopf, lauschte und glitt dann mit ihren vier Jungen heran.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,21,"Als das weiße Küken sie sah, hielt es den Atem an.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,22,"Die Jungtiere hatten dieselben langen Hälse, dieselben weichen Federn, dieselben Augen, die tief und freundlich blickten.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,23,"„Komm“, sagte die Schwanenmutter, und ihre Stimme war wie warmes Wasser.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,24,"„Du gehörst zu uns.“
Das Küken wagte kaum zu glauben, was es hörte.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,25,"Doch als es sich zwischen die anderen stellte, passte es hinein wie ein fehlendes Stück in ein altes Lied.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,26,"Zum ersten Mal fühlte es sich nicht fremd, sondern richtig.",approval
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,27,"Am nächsten Morgen schwamm die neue Schwanenfamilie über den See, und das weiße Küken blickte zurück zum Entennest, das nun weit hinter ihm lag.",neutral
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,28,"Es fühlte keinen Zorn, nur ein stilles Wissen: Manchmal muss man fortgehen, um zu finden, wohin man gehört.",realization
Andersen,Copilot,1939,Andersen,Das haessliche Entlein,29,"Und so wandte es sich ab, richtete den Hals stolz auf und glitt weiter – nicht mehr als hässliches Entlein, sondern als junger Schwan, der endlich wusste, wer er war.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,1,"Das Mädchen mit den Schwefelhölzern

In den verschneiten Straßen einer großen russischen Stadt ging ein kleines Mädchen umher, die dünnen Schuhe längst durchnässt, die Finger rot vor Kälte.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,2,"Es trug eine Schachtel Schwefelhölzer bei sich und hoffte, wenigstens ein paar davon zu verkaufen.",optimism
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,3,"Doch die Menschen eilten an ihm vorbei, die Köpfe tief in ihre Mäntel gesteckt, und niemand schenkte dem Kind Beachtung.",curiosity
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,4,"Um aufzufallen, stellte es sich auf den Sockel einer Laterne, doch der Laternenanzünder hob es streng wieder herunter.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,5,"„Hier darfst du nicht stehen,“ sagte er, ohne das Zittern in ihren Knien zu bemerken.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,6,"So floh das Mädchen in einen Hinterhof, wo der Wind etwas weniger biss.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,7,"Es war so kalt, dass es kaum noch seine Hände spürte.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,8,Nach langem Zögern nahm es ein Schwefelholz aus der Schachtel und rieb es an der Wand.,realization
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,9,"Ein kleines Licht flackerte auf, warm und golden.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,10,"Im Schein der Flamme sah das Mädchen einen Ofen, groß und glühend, und streckte die Hände danach aus.",disgust
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,11,"Doch das Streichholz brannte nieder, und die Vision verschwand.",love
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,12,Es entzündete ein zweites.,realization
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,13,"Nun sah es eine reich gedeckte Tafel, mit Brot, Früchten und dampfenden Speisen, wie es sie nur aus Geschichten kannte.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,14,"Doch auch dieses Licht erlosch, und die Kälte kehrte zurück.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,15,"Beim dritten Schwefelholz fand es sich plötzlich auf einem Schlitten wieder, der durch die Nacht glitt, bis er vor einer herrschaftlichen Villa hielt.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,16,"Eine alte Dame öffnete die Tür, ihr Gesicht warm und gütig.",admiration
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,17,"Sie lächelte das Mädchen an, als hätte sie lange auf es gewartet.",joy
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,18,"Doch auch diese Erscheinung verblasste, als das Streichholz verglühte.",realization
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,19,Verzweifelt zündete das Kind die letzten drei Hölzer gleichzeitig an.,neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,20,"Die Flammen loderten hell, und die alte Dame trat wieder hervor, diesmal näher, liebevoller.",love
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,21,"Das Mädchen warf sich in ihre Arme, und die Tür hinter ihr öffnete sich weit.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,22,"Ein Weihnachtsbaum stand dort, geschmückt mit tausend Lichtern, die funkelten wie Sterne.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,23,"Die Lichter wurden heller, immer heller — bis sie sich in den wirklichen Himmel verwandelten.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,24,"Am Morgen fand man das Mädchen im Schnee, still und friedlich, die erloschenen Hölzer in der Hand.",neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,25,Doch sein Gesicht wirkte nicht mehr verzweifelt.,neutral
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,26,"Es lächelte, als hätte es endlich Wärme gefunden.",joy
Andersen,Copilot,2006,Andersen,Das Mädchen mit den Schwefelhölzern,27,"Und manche sagen, sie hätten in jener Nacht eine alte Frau gesehen, die sich über das Kind beugte, es sanft an die Hand nahm und mit ihm davonschritt, dorthin, wo kein Winter mehr weht und kein Kind je wieder frieren muss.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,1,"The Little Match Girl

In den Straßen von New York, wo die Häuser wie steinerne Riesen in den Himmel ragten und der Winterwind durch die Häuserschluchten heulte, wanderte ein kleines Mädchen.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,2,"Es trug ein dünnes Kleid, das der Frost längst durchdrungen hatte, und in seinen roten, klammen Händen hielt es eine Schachtel Streichhölzer.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,3,"„Streichhölzer… schöne, warme Streichhölzer…“ flüsterte es den Vorübergehenden zu.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,4,Doch niemand hörte hin.,neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,5,"Die Menschen eilten an ihr vorbei, eingehüllt in Pelzkrägen und Sorgen, die größer waren als ein frierendes Kind.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,6,"Als sie am Schaufenster eines Bäckers stehen blieb, sah sie die goldene Kruste der Brote, die dampfenden Kuchen, die glänzenden Zuckerglasuren.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,7,"Ihr Magen knurrte so laut, dass sie erschrak.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,8,"Zwei Passanten lachten über das kleine, hungrige Mädchen, und sie wandte sich ab, beschämt und allein.",embarrassment
Andersen,Copilot,1937,Andersen,The Little Match Girl,9,"Sie fand eine kleine Ecke zwischen zwei Häusern, wo der Wind etwas weniger biss.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,10,"Dort setzte sie sich hin, zog ein Streichholz hervor und rieb es an der Wand.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,11,"Ein winziger Funke sprang auf, eine Flamme zitterte — und in ihrem Schein sah das Mädchen ein großes Kaminfeuer, warm und golden.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,12,"Sie streckte die Hände aus, doch der Wind blies die Flamme aus, und das Feuer verschwand.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,13,Sie zündete ein zweites Streichholz an.,neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,14,"Diesmal sah sie ein Himmelbett, weich wie Wolken, mit Decken, die nach Lavendel dufteten.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,15,"Sie legte sich hinein, spürte Wärme, Geborgenheit — doch wieder kam der Wind und nahm ihr den Traum.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,16,Nur ein einziges Streichholz blieb ihr noch.,neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,17,"Sie zündete es an, und die Flamme brannte heller als die beiden zuvor.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,18,"Sie sah Blumen, die im Winter niemals blühen, und Engel, die mit silbernen Flügeln um sie tanzten.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,19,"Einer reichte ihr eine Puppe — die erste, die sie je in Händen hielt.",neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,20,"Doch ein Sturmwind kam, wild und grausam, und riss ihr alles fort: die Blumen, die Engel, die Puppe.",anger
Andersen,Copilot,1937,Andersen,The Little Match Girl,21,Die Welt wurde wieder kalt und weiß.,neutral
Andersen,Copilot,1937,Andersen,The Little Match Girl,22,Mit letzter Kraft stolperte sie durch die Schneelandschaft ihrer Fantasie — oder war es schon etwas anderes?,curiosity
Andersen,Copilot,1937,Andersen,The Little Match Girl,23,Vor ihr brannte eine einzelne Kerze.,neutral
