Emotion,Token,Frequency
caring,ergangen,1
caring,wäre,1
caring,gefunden,1
caring,becher,1
caring,mitgenommen,1
caring,schöne,1
caring,erlöst,1
caring,hätte,2
caring,jahr,1
caring,lang,1
caring,warten,1
caring,hochzeit,1
caring,gehalten,1
caring,bekäme,1
caring,großes,1
caring,reich,1
caring,davon,1
caring,verrätst,1
caring,glaubt,1
caring,einziges,1
caring,sagst,1
caring,obendrein,1
caring,verlieren,1
caring,schweigst,1
caring,sein.,1
caring,zornig,1
caring,jüngsten,1
caring,glaubte,2
caring,getrachtet,1
caring,ach,1
caring,geh,1
caring,licht,2
caring,bewahren.,1
caring,zogen,1
caring,zusammen,1
caring,nahmen,1
caring,kleines,1
caring,kind,1
caring,herz,1
caring,leichter,1
caring,milderte,1
caring,furchtbare,1
caring,geschick,1
caring,sterben,1
caring,tiefsten,1
caring,schlaf,1
caring,–,1
caring,rechte,1
caring,daraus,1
caring,erwecken.,1
caring,verbargen,1
caring,feen,1
caring,tiefen,1
caring,walde,1
caring,mensch,2
caring,wohnt,1
caring,arme,1
caring,dieb,1
caring,gefallen,2
caring,würdig,1
caring,bedecken,1
caring,gibst,1
caring,lieb,1
caring,helfen.,1
caring,erhielt,1
caring,halskette,1
caring,herzen,1
caring,stärker,1
caring,gier.,1
caring,wandte,1
caring,ging,2
caring,wald,2
caring,niemand,2
caring,sah,1
caring,je,1
caring,kümmerte,1
caring,tier,2
caring,traurig,1
caring,tür,1
caring,schalt,1
caring,schrie,1
caring,stellte,1
caring,bär,1
caring,schwestern,1
caring,froschkönig,1
caring,kranken,1
caring,suchte,2
caring,zaubertrank,1
caring,wer,1
caring,besitzt,1
caring,dienen.,1
caring,befahl,1
caring,bring,1
caring,gold,1
caring,sichere,1
caring,feinden.,1
caring,männlein,1
caring,tat,1
caring,geheißen,1
caring,geißlein,1
caring,lernten,1
caring,vorsichtig,1
caring,niemandem,1
caring,trauen,1
caring,waldhexe,1
caring,weisen,1
caring,tief,1
caring,lebte,1
caring,ertrug,1
caring,schmerzen,1
caring,könne,1
caring,mutig,1
caring,sprang,1
caring,hans,1
caring,rettete,1
anger,landsknechte,1
anger,ziehen,2
anger,sengend,1
anger,mordend,1
anger,lande,1
anger,teufel,3
anger,übergesetzt,1
anger,wiederum,1
anger,räubern,2
anger,gewordenen,1
anger,bauern,3
anger,könig,4
anger,eisen,1
anger,legen,1
anger,lassen,1
anger,eigene,1
anger,mutter,1
anger,ermordet,1
anger,geheimnis,1
anger,gelüftet,1
anger,werwolf,2
anger,beiden,1
anger,älteren,1
anger,schwestern,2
anger,allerdings,1
anger,empört,1
anger,ekligen,1
anger,gast,1
anger,tafel,1
anger,bittet,1
anger,teller,1
anger,prinzessin,3
anger,essen,1
anger,becher,1
anger,trinken,1
anger,dürfen,1
anger,ärger,1
anger,hans,2
anger,genug,2
anger,mehl,1
anger,liefern,1
anger,obwohl,1
anger,früh,1
anger,abends,1
anger,arbeitet,1
anger,tötete,6
anger,einst,1
anger,vater,3
anger,vertrieb,1
anger,bergleute,1
anger,gegend,1
anger,böse,2
anger,hexe,8
anger,kleinen,1
anger,kindern,2
anger,ernährt,1
anger,entrüstet,1
anger,betrug,1
anger,jägers,1
anger,beschließt,1
anger,herzlose,1
anger,frau,3
anger,schneewittchen,1
anger,verkleidet,1
anger,krämerin,1
anger,räumen,1
anger,goldschatz,1
anger,schloss,1
anger,königs,2
anger,stehlen,2
anger,ertappt,1
anger,flieht,1
anger,frosch,2
anger,bett,2
anger,schlafen,2
anger,wirft,3
anger,wütende,2
anger,henriette,1
anger,wand,2
anger,woraufhin,1
anger,prinzen,1
anger,verwandelt,1
anger,preisgibt,1
anger,wütend,9
anger,boden,1
anger,wolf,2
anger,fuchs,1
anger,feinde,1
anger,verschwiegen,1
anger,fährt,1
anger,constanze,1
anger,nächtlichen,1
anger,see,1
anger,entsetzt,1
anger,ingrith,1
anger,aurora,2
anger,turm,1
anger,töten,3
anger,fordert,1
anger,maleficent,2
anger,erneut,2
anger,retten,1
anger,schafft,1
anger,bricht,1
anger,fast,1
anger,herz,2
anger,stefan,1
anger,verraten,1
anger,flügel,1
anger,beraubt,2
anger,worden,2
anger,hänsel,5
anger,mehrere,2
anger,jahre,1
anger,verbracht,1
anger,hexenjäger,3
anger,gerade,1
anger,schwer,1
anger,fassbare,1
anger,getötet,2
anger,verschwinden,1
anger,alten,1
anger,freundes,1
anger,mason,1
anger,erfährt,1
anger,unterdessen,1
anger,soldaten,1
anger,alarmiert,1
anger,gesamte,1
anger,hofstaat,1
anger,versucht,1
anger,sechs,1
anger,überfallen,2
anger,gold,1
anger,zurückzuholen,1
anger,spielt,1
anger,fiedler,1
anger,gezwungen,1
anger,tanzen,1
anger,gehetztes,1
anger,tier,1
anger,wütet,1
anger,königin,3
anger,verbannt,1
anger,jägermeister,1
anger,engster,1
anger,freund,1
anger,vertrauter,1
anger,kaufmann,1
anger,gar,1
anger,schnell,1
anger,davoneilen,1
anger,goldes,1
anger,gretel,3
anger,nachdem,1
anger,eltern,1
anger,wald,4
anger,ausgesetzt,1
anger,wurden,1
anger,töteten,2
anger,gefangen,1
anger,genommen,1
anger,arbeiten,1
anger,folgenden,1
anger,15,1
anger,jahren,1
anger,kopfgeldjäger,1
anger,hexen,4
anger,pfui,1
anger,seid,1
anger,garstig,1
anger,“,10
anger,kinder,3
anger,gaben,1
anger,mühe,1
anger,konnten,1
anger,bart,1
anger,heraus,1
anger,steckte,1
anger,fest,3
anger,mitleidigen,1
anger,hielten,1
anger,gleich,1
anger,männchen,1
anger,zerrten,1
anger,lange,1
anger,adler,1
anger,herum,1
anger,beute,1
anger,fahren,1
anger,ließ,2
anger,geschah,1
anger,strauch,1
anger,stolperten,1
anger,schüttern,1
anger,fuhr,1
anger,giftige,1
anger,apfelgrütz,1
anger,sneewittchen,1
anger,abgebissen,1
anger,hals,4
anger,„,8
anger,kannst,2
anger,wagen,1
anger,sprach,2
anger,zornigem,1
anger,blick,1
anger,garten,1
anger,steigen,2
anger,dieb,1
anger,rapunzeln,1
anger,wies,1
anger,ab,4
anger,trieb,1
anger,spott,1
anger,alte,2
anger,sah,3
anger,tochter,2
anger,tat,2
anger,leute,1
anger,spotten,1
anger,freier,1
anger,versammelt,1
anger,verschmähte,1
anger,ward,2
anger,zornig,1
anger,schwur,1
anger,ersten,1
anger,besten,1
anger,bettler,2
anger,manne,1
anger,nehmen,1
anger,türe,1
anger,käme,1
anger,tracht,1
anger,wegen,1
anger,sollst,1
anger,bärenhäuter,1
anger,heißen.,1
anger,hierauf,1
anger,verschwand,1
anger,bleibt,1
anger,übrig,1
anger,hungers,1
anger,sterben,1
anger,stieg,1
anger,gute,1
anger,jüngling,1
anger,pferd,3
anger,degen,1
anger,überließ,1
anger,jungen,1
anger,raben,1
anger,futter,1
anger,erhob,2
anger,krabbelte,1
anger,höhle,1
anger,hinauf,1
anger,ging,1
anger,dachte,1
anger,ganz,2
anger,allein,1
anger,verlassen,1
anger,kommen,1
anger,wackelndem,1
anger,kopfe,1
anger,kam,2
anger,drache,1
anger,erst,1
anger,recht,1
anger,luft,1
anger,spie,1
anger,feuerflammen,1
anger,jäger,3
anger,stürzen,1
anger,zückte,1
anger,nochmals,1
anger,schwert,1
anger,hieb,1
anger,drei,1
anger,köpfe,1
anger,darauf,1
anger,lachte,1
anger,schleppte,2
anger,tiere,1
anger,graben,1
anger,schon,1
anger,mehr,1
anger,steine,1
anger,lagen,1
anger,tot,2
anger,lag,1
anger,rotes,1
anger,blut,2
anger,fließen,1
anger,reute,1
anger,gewaltig,1
anger,bruder,1
anger,erlöst,1
anger,rief,2
anger,dafür,1
anger,jammerte,1
anger,laut,1
anger,``,1
anger,'',1
anger,tod,1
anger,arzte,1
anger,machte,1
anger,böses,1
anger,finsteres,1
anger,gesicht,1
anger,drohte,1
anger,finger,1
anger,sagte,1
anger,hast,1
anger,licht,1
anger,geführt,1
anger,diesmal,1
anger,dirs,2
anger,nachsehen,1
anger,pate,1
anger,wagst,1
anger,geht,1
anger,kragen,1
anger,nehme,1
anger,fort.,1
anger,bald,1
anger,hernach,1
anger,verfiel,1
anger,schwere,1
anger,krankheit,1
anger,darf,2
anger,sagen,1
anger,menschen,2
anger,leid,1
anger,klagen,1
anger,freiem,1
anger,himmel,1
anger,verschworen,1
anger,leben,1
anger,gekommen,1
anger,wäre.,1
anger,drang,1
anger,frieden,1
anger,konnte,1
anger,herausbringen,1
anger,fing,1
anger,heulen,1
anger,grauselich,1
anger,grethel,1
anger,lief,1
anger,fort,2
anger,gottlose,1
anger,elendiglich,1
anger,verbrennen,1
anger,gefreut,1
anger,gefallen,1
anger,herumgesprungen,1
anger,geküsst,1
anger,fingen,1
anger,laufen,1
anger,stürzten,1
anger,stube,1
anger,hinein,1
anger,fielen,1
anger,mädchen,1
anger,endlich,1
anger,sei,2
anger,still,1
anger,liebes,1
anger,rehchen,2
anger,ja,1
anger,nimmermehr,1
anger,verlassen.,1
anger,band,1
anger,goldenes,1
anger,strumpfband,1
anger,rupfte,1
anger,binsen,1
anger,flocht,1
anger,weiches,1
anger,seil,1
anger,daraus,1
anger,stiefmutter,1
anger,derentwillen,1
anger,welt,1
anger,hineingegangen,1
anger,meinte,1
anger,schwesterchen,1
anger,wäre,1
anger,wilden,1
anger,tieren,1
anger,walde,1
anger,zerrissen,1
anger,brüderchen,1
anger,rehkalb,1
anger,jägern,1
anger,geschossen,1
anger,los,1
anger,hase,1
anger,–,2
anger,schoss,1
anger,davon,1
anger,erde,1
anger,bebte,1
anger,zeit,1
anger,erfahrenen,1
anger,geworden,2
anger,land,2
anger,zog,1
anger,dunkle,1
anger,kreaturen,1
anger,strecke,1
anger,brachte,1
anger,trank,1
anger,versuchte,1
anger,durchs,1
anger,fenster,1
anger,geißlein,1
anger,bewarfen,1
anger,holzscheiten,1
anger,fluchend,1
anger,davonlief,1
anger,mühsam,1
anger,volk,1
anger,wurde,2
anger,alexandra,1
anger,entlarvt,1
anger,kerker,1
anger,geworfen,1
anger,tages,2
anger,ritt,1
anger,ungestümer,1
anger,reiter,1
anger,markt,1
anger,zerstörte,1
anger,all,1
anger,zwerge,1
anger,diebe,1
anger,erhoben,1
anger,grausame,1
anger,darum,1
anger,hütete,1
anger,schatz,1
anger,misstraute,1
anger,betrat,1
anger,richtete,1
anger,hass,1
anger,lilliana,1
anger,stolperte,1
anger,überschlug,1
anger,stürzte,2
anger,fluss,1
anger,wasserfall,1
anger,davontrug,1
anger,lebten,1
anger,einsiedler,1
anger,draußen,1
anger,krieg,1
anger,wütete,2
anger,warf,1
anger,verwandelte,1
anger,brighton,1
anger,kurzzeitig,1
anger,schabe,1
anger,braute,1
anger,liebestrank,1
anger,—,2
anger,hunde,1
anger,alcott,1
anger,binden,1
anger,jagd,1
anger,verirrte,1
anger,tiefen,1
anger,hielt,1
anger,jagte,1
anger,forderte,1
anger,waschen,1
anger,frisieren,1
anger,schneiden,1
anger,müsse,1
anger,pakt,1
anger,stand,2
anger,kind,1
anger,dunklen,1
anger,geist,1
anger,besessen,1
anger,gehnichtunter,1
anger,brief,1
anger,geschickt,1
anger,darin,1
anger,solle,1
anger,überbringer,1
anger,gerieten,1
anger,hände,1
anger,mästen,1
anger,fressen,1
anger,verängstigten,1
anger,ganzen,1
anger,berühmt,1
anger,suchten,1
anger,stellten,1
anger,männer,1
anger,schickte,1
anger,verzaubert,1
anger,tode,1
anger,geweiht,1
anger,zurück,1
anger,stadt,1
anger,augen,1
anger,explodierte,1
anger,letzte,1
anger,zutat,1
anger,ritual,1
anger,schwarzen,1
anger,unverwundbar,1
anger,feuer,1
anger,mitten,1
anger,erschien,1
anger,drängte,1
anger,valerie,1
anger,ecke,1
love,vöglein,1
love,ringlein,1
love,rot,2
love,sing,1
love,leide,3
love,…,1
love,singt,1
love,liebe,50
love,frühen,2
love,tod,3
love,ach,2
love,laß,1
love,sterben,3
love,beide,2
love,erkennt,2
love,zunächst,2
love,sagt,2
love,liebreiz,1
love,berührt,1
love,bittet,1
love,wiederzukommen,1
love,letztes,1
love,blatt,1
love,gesagt,1
love,wahre,4
love,vollständig,1
love,fluch,2
love,befreien,1
love,rosalie,1
love,verliebt,8
love,leon,2
love,bär,3
love,erfährt,1
love,geheimnis,1
love,paul,1
love,petit,1
love,säße,1
love,deshalb,1
love,rollstuhl,1
love,damaliger,1
love,mitarbeiter,1
love,unachtsam,1
love,unfall,1
love,verursachte,1
love,liebevoll,2
love,verabschiedet,2
love,zwergen,1
love,macht,8
love,verehrer,1
love,neues,1
love,leben,8
love,männchen,1
love,erscheint,2
love,marie,4
love,namen,1
love,nennen,1
love,löst,1
love,versprechen,1
love,kind,9
love,liebt,7
love,könig,13
love,gier,3
love,gold,2
love,geheilt,1
love,jorinde,3
love,joringel,2
love,ineinander,1
love,möchten,2
love,heiraten,4
love,schloss,7
love,bereits,1
love,weitere,1
love,verzauberte,3
love,mädchen,10
love,abgeschworen,1
love,tag,3
love,vertreiben,1
love,eigenen,1
love,vogelkäfigen,1
love,arbeiten,1
love,bedarf,1
love,zauberin,1
love,eingesperrt,1
love,sofort,3
love,vermeintlichen,2
love,diener,2
love,prinz,9
love,fühlt,1
love,stark,1
love,hingezogen,2
love,junge,2
love,bursche,1
love,pferd,2
love,ankommt,1
love,lachen,2
love,kommt,3
love,große,3
love,herrschaftliche,1
love,kutsche,1
love,herangefahren,1
love,kätzchen,2
love,prinzessin,6
love,zurück,2
love,verwandelt,1
love,mitsamt,1
love,zofen,1
love,abgelegenen,1
love,waldstück,1
love,küssen,2
love,abends,1
love,betet,1
love,schwesterchen,3
love,„,56
love,lieber,3
love,gott,7
love,geschieht,2
love,schütze,1
love,reh,3
love,lieb,11
love,führ,1
love,bald,1
love,heim,5
love,dunklen,1
love,wald,5
love,tröstet,1
love,weinende,1
love,meint,5
love,rehlein,2
love,bleiben,2
love,genauso,1
love,brüderchen,1
love,menschengestalt,1
love,mitternacht,2
love,schlägt,2
love,öffnet,1
love,tür,1
love,königin,3
love,komm,2
love,diesmal,2
love,nimmermehr.,2
love,“,59
love,geht,1
love,umarmt,1
love,könne,2
love,niemand,2
love,frau,11
love,küsst,1
love,stirn,3
love,katarina,1
love,jüngste,2
love,tochter,5
love,goldschmieds,1
love,christoffel,2
love,gütigen,1
love,freundlichen,1
love,menschen,3
love,schlimmes,1
love,widerfahren,2
love,anfänglichen,1
love,schwierigkeiten,1
love,anführer,2
love,gruppe,1
love,sechse,1
love,kommen,1
love,ganze,1
love,welt,4
love,ella,2
love,hofmusiker,1
love,jasper,1
love,lieben,6
love,teilt,1
love,köhler,1
love,wahrer,2
love,vater,3
love,sei,2
love,versteckt,1
love,recken,1
love,abend,4
love,sohn,2
love,wendling,1
love,sonne,1
love,haus,2
love,morgen,3
love,verlässt,1
love,greis,1
love,heimkehrt,1
love,geschenkt,1
love,maßen,1
love,geliebt,2
love,robert,1
love,heiratsantrag,1
love,ersten,5
love,blick,4
love,großen,2
love,stimme,3
love,erkannt,1
love,zudem,1
love,stumm,1
love,narren,1
love,bajaja,3
love,gern,2
love,prinzen,3
love,ritter,1
love,mahnt,1
love,ruhe,1
love,erklärt,1
love,wesen,1
love,glücks,1
love,warten,1
love,statt,1
love,aurora,5
love,langen,1
love,schlaf,3
love,fallen,2
love,kuss,9
love,wahren,6
love,erweckt,2
love,plötzlich,2
love,hübscher,1
love,junger,1
love,mann,11
love,steht,1
love,verlieben,1
love,beiden,2
love,augenblicklich,1
love,vereinbaren,1
love,treffen,1
love,selben,1
love,eilt,1
love,gibt,2
love,woraufhin,1
love,gesamte,1
love,erwachen,1
love,bevölkerung,1
love,regierung,1
love,wohl,2
love,ergeht,1
love,vielen,1
love,vergeblichen,1
love,versuchen,1
love,entzaubern,1
love,hilft,1
love,schließlich,1
love,schneewittchen,3
love,gegeben,1
love,abschluss,1
love,sieht,1
love,zwerge,1
love,alten,3
love,berufe,1
love,ausüben,1
love,beginnt,1
love,lied,1
love,i,1
love,believe,1
love,love,1
love,singen,1
love,bollywood-stil,1
love,tanzen,1
love,tiana,1
love,gesteht,1
love,naveen,1
love,frosch,6
love,verbringen,1
love,unerwartet,1
love,schlafende,1
love,vogel,3
love,verschont,1
love,gehnichtunter,2
love,amryllis,1
love,gehen,2
love,entgegen,2
love,hans,1
love,bedankt,1
love,kuh,1
love,hätte,2
love,liebes,6
love,tier,2
love,reichlich,1
love,milch,1
love,käse,1
love,gebe,1
love,rotkäppchen,2
love,kleine,2
love,süße,1
love,dirne,1
love,jedermann,1
love,ansah,1
love,allerliebsten,1
love,großmutter,2
love,wusste,5
love,gar,3
love,kinde,2
love,geben,3
love,kinder,7
love,einander,1
love,immer,4
love,händen,2
love,fassten,1
love,oft,2
love,zusammen,4
love,ausgingen,1
love,schneeweißchen,2
love,sagte,14
love,verlassen,1
love,antwortete,3
love,rosenrot,1
love,lange,1
love,mutter,6
love,setzte,2
love,hinzu,2
love,solls,1
love,teilen.,1
love,liefen,1
love,walde,2
love,allein,1
love,umher,1
love,sammelten,1
love,rote,2
love,beeren,1
love,tat,2
love,leid,1
love,kamen,2
love,vertraulich,1
love,herbei,1
love,häschen,1
love,fraß,1
love,kohlblatt,1
love,graste,1
love,seite,2
love,hirsch,1
love,sprang,4
love,ganz,2
love,lustig,1
love,vorbei,1
love,vögel,1
love,blieben,1
love,ästen,1
love,sitzen,2
love,sangen,1
love,wussten,1
love,gefiel,4
love,gut,4
love,betören,1
love,ließ,3
love,türe,2
love,öffnete,1
love,kaum,1
love,bissen,1
love,davon,1
love,mund,1
love,fiel,1
love,tot,1
love,erde,1
love,nieder,1
love,sprach,24
love,``,5
love,gesang,1
love,gefallen,1
love,'',4
love,freundlich,2
love,fürchte,1
love,spielmann,1
love,elenden,1
love,häuschen,1
love,gewohnt,1
love,eins,2
love,zuliebe,1
love,verstellt,1
love,husar,1
love,töpfe,1
love,entzweigeritten,1
love,herangewachsen,1
love,sah,5
love,verstorbenen,1
love,gemahlin,3
love,ähnlich,1
love,fühlte,3
love,heftige,1
love,braut,5
love,scheiden,1
love,nimmermehr,1
love,einander.,1
love,darauf,3
love,ward,4
love,hochzeit,3
love,gefeiert,1
love,lebten,2
love,vergnügt,1
love,rasierte,1
love,besser,1
love,sehen,3
love,ausgab,1
love,husarenpelz,1
love,weiße,1
love,handschuhe,1
love,verlobter,1
love,bräutigam,2
love,bärenhäuter,1
love,gesehen,2
love,hast,1
love,gottes,2
love,gnade,2
love,menschliche,1
love,gestalt,2
love,erhalten,3
love,rein,1
love,geworden.,1
love,ging,5
love,umarmte,1
love,gab,2
love,teilten,1
love,apfel,1
love,lebens,1
love,aßen,1
love,herz,4
love,erfüllt,1
love,erreichten,1
love,ungestörtem,1
love,glück,1
love,hohes,1
love,alter,1
love,groß,1
love,blätter,1
love,bäumen,1
love,zungen,1
love,wären,1
love,könntens,1
love,aussagen,1
love,setze,1
love,daran,1
love,erlange,1
love,willst,4
love,kleider,2
love,perlen,2
love,edelsteine,2
love,goldene,3
love,krone,2
love,trage.,1
love,mag,1
love,geselle,2
love,spielkamerad,1
love,tischlein,1
love,neben,2
love,goldenen,1
love,tellerlein,1
love,essen,1
love,becherlein,1
love,trinken,1
love,bettlein,1
love,schlafen,1
love,versprichst,1
love,hinunter,1
love,steigen,1
love,kugel,3
love,herauf,2
love,holen.,1
love,ja,5
love,verspreche,1
love,bringst.,1
love,dachte,3
love,einfältige,1
love,schwätzt,1
love,sitzt,1
love,wasser,1
love,gleichen,1
love,quakt,1
love,sein.,3
love,zusage,1
love,tauchte,1
love,kopf,1
love,sank,1
love,hinab,1
love,weilchen,1
love,kam,12
love,gerudert,1
love,maul,1
love,warf,2
love,gras,1
love,zauberer,2
love,süßen,1
love,worten,1
love,o,1
love,maus,1
love,zimmer,1
love,herum,2
love,gefällt,2
love,wohl.,1
love,hungert,1
love,gewaltig,1
love,gib,1
love,erst,3
love,essen.,1
love,weiss,3
love,neuen,1
love,finden.,1
love,not,1
love,sehe,1
love,schrank,2
love,schließ,1
love,auf.,1
love,aufschloss,1
love,stand,1
love,kuchen,1
love,fleisch,1
love,obst,1
love,wein,1
love,lachte,2
love,ordentlich,1
love,empfand,1
love,ganzem,1
love,herzen,8
love,einwilligte,1
love,treu,1
love,lebelang.,1
love,hielten,1
love,eben,1
love,größten,1
love,freude,1
love,machte,3
love,verwunderte,1
love,zeigten,1
love,goldkind,1
love,bärenfelle,1
love,bat,2
love,konnte,4
love,endlich,2
love,besänftigen,1
love,aschenputtel,1
love,reichen,2
love,manne,1
love,wurde,5
love,krank,1
love,ende,2
love,heran,2
love,rief,5
love,einziges,1
love,töchterlein,1
love,ans,2
love,bett,3
love,bleib,1
love,fromm,1
love,beistehen,1
love,himmel,1
love,herabblicken,1
love,augen,1
love,verschied,1
love,schon,4
love,verheiratet,1
love,sieben,4
love,sechs,2
love,knaben,1
love,liebte,9
love,schön,1
love,königs,1
love,gerührt,1
love,fasste,1
love,tisch,1
love,bescheidenen,1
love,mienen,1
love,sittsamkeit,1
love,gefielen,1
love,begehre,1
love,tagen,1
love,vermählte,1
love,urteil,1
love,vollzogen,1
love,zugleich,1
love,letzte,2
love,jahren,1
love,sprechen,1
love,durfte,1
love,brüder,1
love,zaubers,1
love,befreit,1
love,brachte,1
love,freuden,1
love,lassen,1
love,lebend,1
love,erblickte,2
love,untier,1
love,zerrissen,1
love,glaubte,1
love,herr,2
love,alte,3
love,wahrhaftig,1
love,regte,1
love,erste,1
love,begegnete,1
love,armer,1
love,dauerst,1
love,taufe,2
love,heben,1
love,sorgen,1
love,glücklich,1
love,erden.,1
love,wer,2
love,gott.,1
love,begehr,1
love,gevatter,1
love,gibst,1
love,lässest,1
love,armen,1
love,hungern.,1
love,weislich,1
love,reichtum,1
love,armut,1
love,verteilt,1
love,wolf,6
love,geißlein,1
love,geis,1
love,geislein,1
love,klopfte,2
love,haustür,1
love,mitgebracht.,2
love,schwarze,1
love,pfote,5
love,fenster,2
love,gelegt,1
love,sahen,3
love,riefen,2
love,schwarzen,1
love,fuß,2
love,wolf.,1
love,lief,2
love,bäcker,2
love,gestoßen,1
love,streich,1
love,teig,1
love,darüber.,1
love,bestrichen,1
love,müller,3
love,streu,1
love,weißes,1
love,mehl,1
love,pfote.,1
love,betrügen,1
love,weigerte,1
love,tust,1
love,fresse,1
love,dich.,1
love,fürchtete,1
love,bösewicht,1
love,drittenmal,1
love,haustüre,1
love,mütterchen,2
love,gekommen,2
love,geiserchen,1
love,zeig,1
love,wissen,1
love,bist.,1
love,legte,2
love,glaubten,1
love,wäre,5
love,wahr,1
love,machten,1
love,feine,1
love,stecke,1
love,uhrkasten.,1
love,holte,2
love,heraus,2
love,erzählte,1
love,gefressen,1
love,zeit,1
love,vermählt,1
love,sollten,1
love,fremde,2
love,reich,1
love,abreisen,1
love,packte,1
love,köstliches,1
love,gerät,1
love,geschmeide,1
love,silber,1
love,becher,1
love,kleinode,1
love,kurz,1
love,königlichen,1
love,brautschatz,1
love,gehörte,1
love,tröstete,1
love,weine,1
love,grethel,1
love,ruhig,1
love,helfen.,1
love,bette,1
love,schallte,1
love,hörnerblasen,1
love,hundegebell,1
love,lustige,1
love,geschrei,1
love,jäger,1
love,bäume,1
love,hörte,2
love,gerne,1
love,dabei,1
love,söhnlein,1
love,geboren,1
love,freute,1
love,herzlich,1
love,zurückhalten,1
love,kannst,1
love,frau.,1
love,augenblick,1
love,frisch,1
love,gesund,1
love,nahm,6
love,zog,1
love,hinauf,1
love,leute,1
love,selber,1
love,verwunderung,1
