Author,Type,Title,Token,SentenceNr,Sentence,Sentiment
Andersen,Original,Die wilden Schwäne,obgleich,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,erzbischof,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,kopfe,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,schüttelte,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,flüsterte,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,schöne,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,waldmädchen,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,sicher,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,hexe,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,sei,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,blende,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,augen,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,bethöre,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,herz,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,königs,198,"Und der König erkor sie zu seiner Braut, obgleich der Erzbischof mit dem Kopfe schüttelte und flüsterte, daß das schöne Waldmädchen sicher eine Hexe sei: sie blende die Augen und bethöre das Herz des Königs.",neutral
Andersen,Original,Die wilden Schwäne,könig,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,hörte,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,darauf,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,ließ,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,musik,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,ertönen,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,köstlichsten,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,gerichte,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,auftragen,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,lieblichsten,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,mädchen,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,tanzen,199,"Aber der König hörte nicht darauf, ließ die Musik ertönen, die köstlichsten Gerichte auftragen und die lieblichsten Mädchen um sie tanzen.",neutral
Andersen,Original,Die wilden Schwäne,wurde,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,duftende,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,gärten,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,prächtige,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,säle,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,hineingeführt,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,lächeln,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,kam,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,lippen,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,sprach,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,augen,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,bild,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,trauer,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,stand,200,"Und sie wurde durch duftende Gärten in prächtige Säle hineingeführt, aber nicht ein Lächeln kam auf ihre Lippen oder sprach aus ihren Augen: ein Bild der Trauer stand sie da.",neutral
Andersen,Original,Die wilden Schwäne,öffnete,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,könig,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,kleine,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,kammer,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,dicht,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,daneben,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,schlafen,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,köstlichen,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,grünen,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,teppichen,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,geschmückt,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,glich,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,ganz,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
Andersen,Original,Die wilden Schwäne,höhle,201,"Dann öffnete der König eine kleine Kammer dicht daneben, wo sie schlafen sollte; die war mit köstlichen grünen Teppichen geschmückt und glich ganz der Höhle, in der sie gewesen war; auf dem Fußboden lag das Bund Flachs, welches sie aus den Nesseln gesponnen hatte, und unter der Decke hing das Panzerhemde, welches fertig gestrickt war.",neutral
